+---------------+-------------------+-----------+----------+---------------------+------------------------+---------------------+---------------------+---------------+
| department_id | department_name   | hosp_year | ken_code | insurance_provider  | hospitalizations_count | total_basic_revenue | total_extra_revenue | total_revenue |
|            10 | Pulmonology       |      2023 | Ε08Χ     | Uninsured           |                      1 |         3683.000000 |           92.080000 |   3775.080000 |
|            10 | Pulmonology       |      2023 | Ε09Α     | EFKA                |                      1 |        15346.000000 |          479.560000 |  15825.560000 |
|            10 | Pulmonology       |      2023 | Ε09Β     | Private Insurance A |                      1 |         9669.000000 |            0.000000 |   9669.000000 |
|            10 | Pulmonology       |      2023 | Θ02Χ     | Private Insurance B |                      1 |         3515.000000 |          146.460000 |   3661.460000 |
|            10 | Pulmonology       |      2023 | Θ03Α     | OAEE                |                      1 |         3297.000000 |         1099.040000 |   4396.040000 |
|            10 | Pulmonology       |      2023 | Θ04Μ     | Uninsured           |                      1 |         4378.000000 |         1778.530000 |   6156.530000 |
|            10 | Pulmonology       |      2023 | Θ04Χ     | EFKA                |                      1 |         2848.000000 |         2136.000000 |   4984.000000 |
|            10 | Pulmonology       |      2023 | Κ10Χ     | Private Insurance A |                      1 |         2724.000000 |         1021.500000 |   3745.500000 |
|            10 | Pulmonology       |      2023 | Κ11Μ     | Private Insurance B |                      1 |         7292.000000 |            0.000000 |   7292.000000 |
|            10 | Pulmonology       |      2023 | Κ11Χ     | OAEE                |                      1 |         3223.000000 |            0.000000 |   3223.000000 |
|            10 | Pulmonology       |      2023 | Κ12Μ     | Uninsured           |                      1 |         5465.000000 |            0.000000 |   5465.000000 |
|            10 | Pulmonology       |      2023 | Κ42Χ     | EFKA                |                      1 |          934.000000 |          373.600000 |   1307.600000 |
|            10 | Pulmonology       |      2023 | Κ43Μ     | Private Insurance A |                      1 |         1471.000000 |          551.640000 |   2022.640000 |
|            10 | Pulmonology       |      2023 | Κ43Χ     | Private Insurance B |                      1 |          397.000000 |          248.100000 |    645.100000 |
|            10 | Pulmonology       |      2023 | Κ44Α     | OAEE                |                      1 |          311.000000 |         1010.750000 |   1321.750000 |
|            10 | Pulmonology       |      2023 | Μ16Α     | Uninsured           |                      1 |         1588.000000 |         2779.000000 |   4367.000000 |
|            10 | Pulmonology       |      2023 | Μ17Μ     | EFKA                |                      1 |         2708.000000 |            0.000000 |   2708.000000 |
|            10 | Pulmonology       |      2023 | Μ17Χ     | Private Insurance A |                      1 |         1764.000000 |         1764.000000 |   3528.000000 |
|            10 | Pulmonology       |      2023 | Μ18Α     | Private Insurance B |                      1 |          743.000000 |         2972.000000 |   3715.000000 |
|            10 | Pulmonology       |      2023 | Μ75Χ     | OAEE                |                      1 |          405.000000 |          860.540000 |   1265.540000 |
|            10 | Pulmonology       |      2023 | Μ76Μ     | Uninsured           |                      1 |         1292.000000 |            0.000000 |   1292.000000 |
|            10 | Pulmonology       |      2023 | Μ76Χ     | EFKA                |                      1 |          389.000000 |          534.820000 |    923.820000 |
|            10 | Pulmonology       |      2023 | Μ77Μ     | Private Insurance A |                      1 |         2257.000000 |          303.800000 |   2560.800000 |
|            10 | Pulmonology       |      2023 | Ν31Χ     | Private Insurance B |                      1 |          280.000000 |          700.000000 |    980.000000 |
|            10 | Pulmonology       |      2023 | Ν32Μ     | OAEE                |                      1 |         3175.000000 |            0.000000 |   3175.000000 |
|            10 | Pulmonology       |      2023 | Ν32Χ     | Uninsured           |                      1 |         1183.000000 |          650.650000 |   1833.650000 |
|            10 | Pulmonology       |      2023 | Ν33Α     | EFKA                |                      1 |          739.000000 |            0.000000 |    739.000000 |
|            10 | Pulmonology       |      2023 | Π01Μ     | Private Insurance A |                      1 |         6489.000000 |            0.000000 |   6489.000000 |
|            10 | Pulmonology       |      2023 | Π01Χ     | Private Insurance B |                      1 |         3857.000000 |          321.420000 |   4178.420000 |
|            10 | Pulmonology       |      2023 | Π02Μ     | OAEE                |                      1 |         5741.000000 |          168.860000 |   5909.860000 |
|            10 | Pulmonology       |      2023 | Π02Χ     | Uninsured           |                      1 |         2771.000000 |            0.000000 |   2771.000000 |
|             9 | Radiology         |      2023 | Α26Μα    | Private Insurance B |                      1 |         2467.000000 |          257.000000 |   2724.000000 |
|             9 | Radiology         |      2023 | Α26Μβ    | OAEE                |                      1 |         1175.000000 |            0.000000 |   1175.000000 |
|             9 | Radiology         |      2023 | Α26Χ     | Uninsured           |                      1 |          607.000000 |          404.640000 |   1011.640000 |
|             9 | Radiology         |      2023 | Γ09Α     | Private Insurance A |                      1 |          418.000000 |          940.500000 |   1358.500000 |
|             9 | Radiology         |      2023 | Γ10Α     | Private Insurance B |                      1 |          425.000000 |          637.500000 |   1062.500000 |
|             9 | Radiology         |      2023 | Γ11Α     | OAEE                |                      1 |          729.000000 |          668.250000 |   1397.250000 |
|             9 | Radiology         |      2023 | Ε06Χβ    | EFKA                |                      1 |        15548.000000 |            0.000000 |  15548.000000 |
|             9 | Radiology         |      2023 | Ε06Χγ    | Private Insurance A |                      1 |         8261.000000 |            0.000000 |   8261.000000 |
|             9 | Radiology         |      2023 | Ε07Α     | Private Insurance B |                      1 |        26508.000000 |            0.000000 |  26508.000000 |
|             9 | Radiology         |      2023 | Θ01Μ     | Uninsured           |                      1 |         6202.000000 |            0.000000 |   6202.000000 |
|             9 | Radiology         |      2023 | Θ01Χ     | EFKA                |                      1 |         2801.000000 |           58.350000 |   2859.350000 |
|             9 | Radiology         |      2023 | Θ02Μ     | Private Insurance A |                      1 |         5135.000000 |         1283.800000 |   6418.800000 |
|             9 | Radiology         |      2023 | Κ09Μβ    | OAEE                |                      1 |         3617.000000 |          452.130000 |   4069.130000 |
|             9 | Radiology         |      2023 | Κ09Χ     | Uninsured           |                      1 |         2386.000000 |         2584.790000 |   4970.790000 |
|             9 | Radiology         |      2023 | Κ10Μ     | EFKA                |                      1 |         4166.000000 |            0.000000 |   4166.000000 |
|             9 | Radiology         |      2023 | Κ41Μ     | Private Insurance B |                      1 |         4801.000000 |            0.000000 |   4801.000000 |
|             9 | Radiology         |      2023 | Κ41Χ     | OAEE                |                      1 |         2397.000000 |          349.580000 |   2746.580000 |
|             9 | Radiology         |      2023 | Κ42Μ     | Uninsured           |                      1 |         2054.000000 |            0.000000 |   2054.000000 |
|             9 | Radiology         |      2023 | Μ13Μ     | Private Insurance A |                      1 |         3893.000000 |          353.920000 |   4246.920000 |
|             9 | Radiology         |      2023 | Μ13Χ     | Private Insurance B |                      1 |         2083.000000 |         2343.420000 |   4426.420000 |
|             9 | Radiology         |      2023 | Μ15Α     | OAEE                |                      1 |         3761.000000 |          470.130000 |   4231.130000 |
|             9 | Radiology         |      2023 | Μ73Χ     | EFKA                |                      1 |          584.000000 |          511.000000 |   1095.000000 |
|             9 | Radiology         |      2023 | Μ74Α     | Private Insurance A |                      1 |          350.000000 |          131.250000 |    481.250000 |
|             9 | Radiology         |      2023 | Μ75Μ     | Private Insurance B |                      1 |         1455.000000 |          181.880000 |   1636.880000 |
|             9 | Radiology         |      2023 | Ν30Μβ    | Uninsured           |                      1 |         1860.000000 |          620.040000 |   2480.040000 |
|             9 | Radiology         |      2023 | Ν30Χ     | EFKA                |                      1 |         1191.000000 |           99.240000 |   1290.240000 |
|             9 | Radiology         |      2023 | Ν31Μ     | Private Insurance A |                      1 |         1510.000000 |          431.440000 |   1941.440000 |
|             9 | Radiology         |      2023 | Ο22Α     | OAEE                |                      1 |          327.000000 |           81.760000 |    408.760000 |
|             9 | Radiology         |      2023 | Ο23Α     | Uninsured           |                      1 |          420.000000 |          472.500000 |    892.500000 |
|             3 | Internal Medicine |      2024 | Υ20Χ     | Private Insurance B |                      1 |          584.000000 |         1070.740000 |   1654.740000 |
|             3 | Internal Medicine |      2024 | Υ21Α     | OAEE                |                      1 |          231.000000 |         1386.000000 |   1617.000000 |
|             3 | Internal Medicine |      2024 | Υ22Α     | Uninsured           |                      1 |          482.000000 |         2892.000000 |   3374.000000 |
|             3 | Internal Medicine |      2024 | Υ22Μ     | EFKA                |                      1 |         1471.000000 |          945.720000 |   2416.720000 |
|             3 | Internal Medicine |      2024 | Υ22Χ     | Private Insurance A |                      1 |          545.000000 |         1566.760000 |   2111.760000 |
|             3 | Internal Medicine |      2024 | Υ28Α     | EFKA                |                      1 |          296.000000 |         1776.000000 |   2072.000000 |
|             3 | Internal Medicine |      2024 | Φ01Α     | Private Insurance A |                      1 |        12204.000000 |          581.160000 |  12785.160000 |
|             3 | Internal Medicine |      2024 | Φ02Μ     | Private Insurance B |                      1 |         9426.000000 |          321.330000 |   9747.330000 |
|             3 | Internal Medicine |      2024 | Φ02Χ     | OAEE                |                      1 |         8412.000000 |         1402.000000 |   9814.000000 |
|             3 | Internal Medicine |      2024 | Φ03Α     | Uninsured           |                      1 |         5386.000000 |         1242.960000 |   6628.960000 |
|             3 | Internal Medicine |      2024 | Φ24Χ     | OAEE                |                      1 |          934.000000 |         2685.250000 |   3619.250000 |
|             3 | Internal Medicine |      2024 | Φ25Μ     | Uninsured           |                      1 |         1256.000000 |         1648.500000 |   2904.500000 |
|             3 | Internal Medicine |      2024 | Φ25Χ     | EFKA                |                      1 |          700.000000 |         4200.000000 |   4900.000000 |
|             3 | Internal Medicine |      2024 | Φ26Μ     | Private Insurance A |                      1 |         2460.000000 |         1093.280000 |   3553.280000 |
|             3 | Internal Medicine |      2024 | Φ26Χ     | Private Insurance B |                      1 |          828.000000 |         2380.500000 |   3208.500000 |
|             3 | Internal Medicine |      2024 | Φ63Μ     | Private Insurance A |                      1 |         1245.000000 |          985.720000 |   2230.720000 |
|             3 | Internal Medicine |      2024 | Φ63Χ     | Private Insurance B |                      1 |          506.000000 |          927.740000 |   1433.740000 |
|             3 | Internal Medicine |      2024 | Φ64Μ     | OAEE                |                      1 |         1159.000000 |         1159.000000 |   2318.000000 |
|             3 | Internal Medicine |      2024 | Φ64Χ     | Uninsured           |                      1 |          303.000000 |         1818.000000 |   2121.000000 |
|             3 | Internal Medicine |      2024 | Χ20Α     | EFKA                |                      1 |          148.000000 |          888.000000 |   1036.000000 |
|             3 | Internal Medicine |      2024 | Χ47Α     | Uninsured           |                      1 |         1214.000000 |          961.020000 |   2175.020000 |
|             3 | Internal Medicine |      2024 | Χ48Α     | EFKA                |                      1 |         3261.000000 |         1222.950000 |   4483.950000 |
|             3 | Internal Medicine |      2024 | Ω01Α     | Private Insurance A |                      1 |        24000.000000 |       144000.000000 | 168000.000000 |
|             3 | Internal Medicine |      2024 | Ω02Μα    | Private Insurance B |                      1 |         5420.000000 |         1724.520000 |   7144.520000 |
|             3 | Internal Medicine |      2024 | Ω02Μβ    | OAEE                |                      1 |         2570.000000 |         3373.020000 |   5943.020000 |
|             3 | Internal Medicine |      2024 | Ω12Α     | Private Insurance B |                      1 |          946.000000 |         5676.000000 |   6622.000000 |
|             3 | Internal Medicine |      2024 | Ω13Α     | OAEE                |                      1 |          347.000000 |         2082.000000 |   2429.000000 |
|             3 | Internal Medicine |      2024 | Ω14Α     | Uninsured           |                      1 |          740.000000 |         2127.500000 |   2867.500000 |
|             3 | Internal Medicine |      2024 | Ω15Α     | EFKA                |                      1 |         2145.000000 |         6166.760000 |   8311.760000 |
|             3 | Internal Medicine |      2024 | Ω20Α     | Private Insurance A |                      1 |          557.000000 |         3342.000000 |   3899.000000 |
|             2 | General Surgery   |      2025 | Υ06Μ     | Uninsured           |                      1 |         2381.000000 |          529.120000 |   2910.120000 |
|             2 | General Surgery   |      2025 | Υ06Χ     | Uninsured           |                      1 |          808.000000 |         1515.000000 |   2323.000000 |
|             2 | General Surgery   |      2025 | Υ07Μ     | EFKA                |                      1 |         1218.000000 |          730.800000 |   1948.800000 |
|             2 | General Surgery   |      2025 | Υ07Χ     | EFKA                |                      1 |          680.000000 |         2720.000000 |   3400.000000 |
|             2 | General Surgery   |      2025 | Υ08Μ     | Private Insurance A |                      1 |         1271.000000 |          762.600000 |   2033.600000 |
|             2 | General Surgery   |      2025 | Υ08Χ     | Private Insurance A |                      1 |          631.000000 |         1183.200000 |   1814.200000 |
|             2 | General Surgery   |      2025 | Υ09Μ     | Private Insurance B |                      1 |         4729.000000 |            0.000000 |   4729.000000 |
|             2 | General Surgery   |      2025 | Υ09Χα    | Private Insurance B |                      1 |         1919.000000 |         1559.220000 |   3478.220000 |
|             2 | General Surgery   |      2025 | Υ09Χβ    | OAEE                |                      1 |         1035.000000 |         1940.700000 |   2975.700000 |
|             2 | General Surgery   |      2025 | Υ20Α     | OAEE                |                      1 |          767.000000 |         1438.200000 |   2205.200000 |
|             2 | General Surgery   |      2025 | Υ20Μα    | Uninsured           |                      1 |         2934.000000 |          305.600000 |   3239.600000 |
|             2 | General Surgery   |      2025 | Υ20Μβ    | Uninsured           |                      1 |         1300.000000 |          595.870000 |   1895.870000 |
|             3 | Internal Medicine |      2025 | Υ23Μ     | Private Insurance B |                      1 |         1564.000000 |          830.960000 |   2394.960000 |
|             3 | Internal Medicine |      2025 | Υ23Χ     | OAEE                |                      1 |          560.000000 |         1026.740000 |   1586.740000 |
|             3 | Internal Medicine |      2025 | Υ24Α     | Uninsured           |                      1 |          389.000000 |         1118.260000 |   1507.260000 |
|             3 | Internal Medicine |      2025 | Υ25Μ     | EFKA                |                      1 |         1128.000000 |          893.000000 |   2021.000000 |
|             3 | Internal Medicine |      2025 | Υ25Χ     | Private Insurance A |                      1 |          405.000000 |         1164.260000 |   1569.260000 |
|             3 | Internal Medicine |      2025 | Φ04Μ     | EFKA                |                      1 |         8798.000000 |          299.940000 |   9097.940000 |
|             3 | Internal Medicine |      2025 | Φ04Χ     | Private Insurance A |                      1 |         5558.000000 |         1768.480000 |   7326.480000 |
|             3 | Internal Medicine |      2025 | Φ10Α     | Private Insurance B |                      1 |         1472.000000 |         8832.000000 |  10304.000000 |
|             3 | Internal Medicine |      2025 | Φ11Μ     | OAEE                |                      1 |         3657.000000 |          609.500000 |   4266.500000 |
|             3 | Internal Medicine |      2025 | Φ11Χ     | Uninsured           |                      1 |         1883.000000 |         1210.500000 |   3093.500000 |
|             3 | Internal Medicine |      2025 | Φ27Μ     | OAEE                |                      1 |         3631.000000 |          427.200000 |   4058.200000 |
|             3 | Internal Medicine |      2025 | Φ27Χ     | Uninsured           |                      1 |         1479.000000 |         1170.780000 |   2649.780000 |
|             3 | Internal Medicine |      2025 | Φ40Α     | EFKA                |                      1 |         3649.000000 |         2345.760000 |   5994.760000 |
|             3 | Internal Medicine |      2025 | Φ60Μ     | Private Insurance A |                      1 |         1144.000000 |          735.480000 |   1879.480000 |
|             3 | Internal Medicine |      2025 | Φ60Χ     | Private Insurance B |                      1 |          288.000000 |          828.000000 |   1116.000000 |
|             3 | Internal Medicine |      2025 | Χ40Α     | Private Insurance A |                      1 |          140.000000 |          840.000000 |    980.000000 |
|             3 | Internal Medicine |      2025 | Χ41Α     | Private Insurance B |                      1 |         3066.000000 |          146.000000 |   3212.000000 |
|             3 | Internal Medicine |      2025 | Χ42Μ     | OAEE                |                      1 |         3268.000000 |          544.700000 |   3812.700000 |
|             3 | Internal Medicine |      2025 | Χ42Χ     | Uninsured           |                      1 |         1331.000000 |          707.030000 |   2038.030000 |
|             3 | Internal Medicine |      2025 | Χ43Α     | EFKA                |                      1 |         2568.000000 |          504.460000 |   3072.460000 |
|             3 | Internal Medicine |      2025 | Ω02Χ     | Uninsured           |                      1 |         1609.000000 |         4625.760000 |   6234.760000 |
|             3 | Internal Medicine |      2025 | Ω03Α     | EFKA                |                      1 |         1281.000000 |         3682.760000 |   4963.760000 |
|             3 | Internal Medicine |      2025 | Ω04Μ     | Private Insurance A |                      1 |         3125.000000 |         4101.510000 |   7226.510000 |
|             3 | Internal Medicine |      2025 | Ω04Χ     | Private Insurance B |                      1 |         1934.000000 |         5560.250000 |   7494.250000 |
|             3 | Internal Medicine |      2025 | Ω05Α     | OAEE                |                      1 |         1859.000000 |         5344.740000 |   7203.740000 |
|             3 | Internal Medicine |      2025 | Ω30Μ     | Private Insurance B |                      1 |         2288.000000 |         1016.960000 |   3304.960000 |
|             3 | Internal Medicine |      2025 | Ω30Χ     | OAEE                |                      1 |          545.000000 |         1566.760000 |   2111.760000 |
|             3 | Internal Medicine |      2025 | Ω31Α     | Uninsured           |                      1 |          444.000000 |         1276.500000 |   1720.500000 |
|             3 | Internal Medicine |      2025 | Ω32Α     | EFKA                |                      1 |          358.000000 |         1029.250000 |   1387.250000 |
|             3 | Internal Medicine |      2025 | Ω33Α     | Private Insurance A |                      1 |          397.000000 |         1141.260000 |   1538.260000 |
|             3 | Internal Medicine |      2026 | Υ26Α     | Private Insurance B |                      1 |          440.000000 |         1265.000000 |   1705.000000 |
|             3 | Internal Medicine |      2026 | Υ27Μ     | OAEE                |                      1 |         1673.000000 |         1075.500000 |   2748.500000 |
|             3 | Internal Medicine |      2026 | Υ27Χ     | Uninsured           |                      1 |          358.000000 |         1029.250000 |   1387.250000 |
|             3 | Internal Medicine |      2026 | Φ22Μ     | EFKA                |                      1 |         2357.000000 |         2357.000000 |   4714.000000 |
|             3 | Internal Medicine |      2026 | Φ22Χ     | Private Insurance A |                      1 |          827.000000 |         2377.740000 |   3204.740000 |
|             3 | Internal Medicine |      2026 | Φ24Μ     | Private Insurance B |                      1 |         2785.000000 |          886.200000 |   3671.200000 |
|             3 | Internal Medicine |      2026 | Φ61Α     | OAEE                |                      1 |          280.000000 |         1680.000000 |   1960.000000 |
|             3 | Internal Medicine |      2026 | Φ62Μ     | Uninsured           |                      1 |         1183.000000 |         1552.740000 |   2735.740000 |
|             3 | Internal Medicine |      2026 | Φ62Χ     | EFKA                |                      1 |          374.000000 |         1075.250000 |   1449.250000 |
|             3 | Internal Medicine |      2026 | Χ44Α     | Private Insurance A |                      1 |         1152.000000 |          740.520000 |   1892.520000 |
|             3 | Internal Medicine |      2026 | Χ45Α     | Private Insurance B |                      1 |          965.000000 |         1266.510000 |   2231.510000 |
|             3 | Internal Medicine |      2026 | Χ46Α     | OAEE                |                      1 |         4171.000000 |          260.700000 |   4431.700000 |
|             3 | Internal Medicine |      2026 | Ω06Α     | Uninsured           |                      1 |         1125.000000 |         6750.000000 |   7875.000000 |
|             3 | Internal Medicine |      2026 | Ω10Α     | EFKA                |                      1 |          787.000000 |         4722.000000 |   5509.000000 |
|             3 | Internal Medicine |      2026 | Ω11Α     | Private Insurance A |                      1 |          526.000000 |         3156.000000 |   3682.000000 |
|             3 | Internal Medicine |      2026 | Ω34Α     | Private Insurance B |                      1 |          288.000000 |         1728.000000 |   2016.000000 |
|             3 | Internal Medicine |      2026 | Ω35Α     | OAEE                |                      1 |          265.000000 |         1590.000000 |   1855.000000 |
|             3 | Internal Medicine |      2026 | Ω36Μ     | Uninsured           |                      1 |          957.000000 |         1256.010000 |   2213.010000 |
+---------------+-------------------+-----------+----------+---------------------+------------------------+---------------------+---------------------+---------------+
